word_id;words;sent_id;label
9;both;3024;O
10;fact;3024;O
11;and;3024;O
12;fiction;3024;O
13;for;3024;O
14;the;3024;O
15;purposes;3024;O
16;of;3024;O
17;sentiment;3024;O
18;manipulation;3024;O
19;.;3024;O
;;;
0;Such;3025;O
1;messages;3025;O
2;may;3025;O
3;be;3025;O
4;used;3025;O
5;for;3025;O
6;recruitment;3025;O
7;,;3025;O
8;cyber;3025;O
9;mobilization;3025;O
10;,;3025;O
11;and;3025;O
12;to;3025;O
13;instill;3025;O
14;fear;3025;O
15;in;3025;O
16;a;3025;O
17;target;3025;O
18;population;3025;O
19;.;3025;O
;;;
0;Cyber-psychological;3026;O
1;operations;3026;O
2;may;3026;O
3;also;3026;O
4;include;3026;O
5;mental;3026;O
6;suggestion;3026;O
7;using;3026;O
8;technology;3026;O
9;as;3026;O
10;a;3026;O
11;delivery;3026;O
12;mechanism;3026;O
13;for;3026;O
14;subliminal;3026;O
15;cues;3026;O
16;.;3026;O
;;;
0;It;3027;O
1;is;3027;O
2;unknown;3027;O
3;whether;3027;O
4;North;3027;O
5;Korea;3027;O
6;possesses;3027;O
7;this;3027;O
8;capability;3027;O
9;.;3027;O
;;;
0;North;3028;O
1;Korean;3028;O
2;citizens;3028;O
3;have;3028;O
4;access;3028;O
5;to;3028;O
6;state-approved;3028;O
7;social;3028;O
8;networks;3028;O
9;on;3028;O
10;the;3028;O
11;Kwangmyong;3028;O
12;.;3028;O
;;;
0;The;3029;O
1;regime;3029;O
2;has;3029;O
3;a;3029;O
4;limited;3029;O
5;overt;3029;O
6;social;3029;O
7;media;3029;O
8;presence;3029;O
9;on;3029;O
10;the;3029;O
11;Internet;3029;O
12;.;3029;O
;;;
0;Some;3030;O
1;of;3030;O
2;the;3030;O
3;known;3030;O
4;social;3030;O
5;media;3030;O
6;platforms;3030;O
7;employed;3030;O
8;by;3030;O
9;the;3030;O
10;regime;3030;O
11;include;3030;O
12;Twitter;3030;O
13;,;3030;O
14;Facebook;3030;O
15;,;3030;O
16;and;3030;O
17;YouTube;3030;O
18;.;3030;O
;;;
0;The;3031;O
1;YouTube;3031;O
2;channel;3031;O
3;North;3031;O
4;Korea;3031;O
5;Today;3031;O
6;,;3031;O
7;operated;3031;O
8;by;3031;O
9;user;3031;O
10;rodrigorojo1;3031;O
11;,;3031;O
12;features;3031;O
13;news;3031;O
14;clips;3031;O
15;from;3031;O
16;North;3031;O
17;Korea;3031;O
18;.;3031;O
;;;
0;It;3032;O
1;is;3032;O
2;unclear;3032;O
3;whether;3032;O
4;this;3032;O
5;channel;3032;O
6;is;3032;O
7;officially;3032;O
8;sanctioned;3032;O
9;.;3032;O
;;;
0;The;3033;O
1;North;3033;O
2;Korea;3033;O
3;Today;3033;O
4;YouTube;3033;O
5;channel;3033;O
6;also;3033;O
7;has;3033;O
8;corresponding;3033;O
9;profiles;3033;O
10;on;3033;O
11;Twitter;3033;O
12;and;3033;O
13;Facebook;3033;O
14;.;3033;O
;;;
0;The;3034;O
1;Uriminzokkiri;3034;O
2;website;3034;O
3;,;3034;O
4;known;3034;O
5;for;3034;O
6;pushing;3034;O
7;juche;3034;O
8;ideology;3034;O
9;and;3034;O
10;anti-American;3034;O
11;and;3034;O
12;anti-South;3034;O
13;Korean;3034;O
14;messages;3034;O
15;,;3034;O
16;has;3034;O
17;accompanying;3034;O
18;social;3034;O
19;media;3034;O
20;profiles;3034;O
21;on;3034;O
22;YouTube;3034;O
23;,;3034;O
24;Google+;3034;O
25;,;3034;O
26;and;3034;O
27;Facebook;3034;O
28;.;3034;O
;;;
0;It;3035;O
1;also;3035;O
2;has;3035;O
3;Twitter;3035;O
4;profiles;3035;O
5;in;3035;O
6;both;3035;O
7;Korean;3035;O
8;and;3035;O
9;English;3035;O
10;.;3035;O
;;;
0;North;3036;O
1;Korean;3036;O
2;propaganda;3036;O
3;is;3036;O
4;used;3036;O
5;for;3036;O
6;several;3036;O
7;purposes;3036;O
8;:;3036;O
9;to;3036;O
10;enforce;3036;O
11;the;3036;O
12;ideals;3036;O
13;of;3036;O
14;allies;3036;O
15;and;3036;O
16;sympathizers;3036;O
17;,;3036;O
18;to;3036;O
19;frame;3036;O
20;North;3036;O
21;Korea;3036;O
22;in;3036;O
23;a;3036;O
24;favorable;3036;O
25;light;3036;O
26;to;3036;O
27;outsiders;3036;O
28;,;3036;O
29;to;3036;O
30;sensationalize;3036;O
31;the;3036;O
32;regime;3036;O
33;'s;3036;O
34;perceived;3036;O
35;self-reliance;3036;O
36;and;3036;O
37;military;3036;O
38;prowess;3036;O
39;,;3036;O
40;and;3036;O
41;to;3036;O
42;shield;3036;O
43;its;3036;O
44;own;3036;O
45;citizens;3036;O
46;from;3036;O
47;the;3036;O
48;outside;3036;O
49;world;3036;O
50;.;3036;O
;;;
0;Juche;3037;O
1;ideology;3037;O
2;and;3037;O
3;indoctrination;3037;O
4;of;3037;O
5;the;3037;O
6;regime's;3037;O
7;youth;3037;O
8;ensure;3037;O
9;support;3037;O
10;of;3037;O
11;the;3037;O
12;local;3037;O
13;population;3037;O
14;.;3037;O
;;;
0;North;3038;O
1;Koreans;3038;O
2;accept;3038;O
3;military;3038;O
4;duty;3038;O
5;as;3038;O
6;an;3038;O
7;honor;3038;O
8;and;3038;O
9;strive;3038;O
10;to;3038;O
11;excel;3038;O
12;in;3038;O
13;their;3038;O
14;service;3038;O
15;to;3038;O
16;the;3038;O
17;regime;3038;O
18;.;3038;O
;;;
0;In;3039;O
1;the;3039;O
2;spirit;3039;O
3;of;3039;O
4;juche;3039;O
5;,;3039;O
6;the;3039;O
7;regime;3039;O
8;uses;3039;O
9;disinformation;3039;O
10;to;3039;O
11;'';3039;O
12;hide;3039;O
13;lapses;3039;O
14;or;3039;O
15;tout;3039;O
16;accomplishments;3039;O
17;that;3039;O
18;may;3039;O
19;have;3039;O
20;never;3039;O
21;been;3039;O
22;achieved;3039;O
23;.;3039;O
;;;
0;'';3040;O
1;Limiting;3040;O
2;citizen;3040;O
3;access;3040;O
4;to;3040;O
5;the;3040;O
6;outside;3040;O
7;world;3040;O
8;by;3040;O
9;instituting;3040;O
10;the;3040;O
11;Kwangmyong;3040;O
12;intranet;3040;O
13;,;3040;O
14;North;3040;O
15;Korea;3040;O
16;ensures;3040;O
17;its;3040;O
18;citizens;3040;O
19;are;3040;O
20;not;3040;O
21;exposed;3040;O
22;to;3040;O
23;outside;3040;O
24;information;3040;O
25;that;3040;O
26;is;3040;O
27;counterproductive;3040;O
28;to;3040;O
29;citizen;3040;O
30;indoctrination;3040;O
31;or;3040;O
32;in;3040;O
33;conflict;3040;O
34;with;3040;O
35;juche;3040;O
36;ideals;3040;O
37;.;3040;O
;;;
0;North;3041;O
1;Korea;3041;O
2;portrays;3041;O
3;the;3041;O
4;West;3041;O
5;,;3041;O
6;particularly;3041;O
7;the;3041;O
8;United;3041;O
9;States;3041;O
10;,;3041;O
11;as;3041;O
12;an;3041;O
13;enemy;3041;O
14;.;3041;O
;;;
0;The;3042;O
1;regime;3042;O
2;uses;3042;O
3;this;3042;O
4;strategy;3042;O
5;of;3042;O
6;shifting;3042;O
7;the;3042;O
8;population's;3042;O
9;negative;3042;O
10;sentiments;3042;O
11;toward;3042;O
12;an;3042;O
13;external;3042;O
14;entity;3042;O
15;to;3042;O
16;keep;3042;O
17;its;3042;O
18;citizens;3042;O
19;ignorant;3042;O
20;of;3042;O
21;North;3042;O
22;Korea;3042;O
23;'s;3042;O
24;own;3042;O
25;economic;3042;O
26;hardship;3042;O
27;,;3042;O
28;regime;3042;O
29;brutality;3042;O
30;,;3042;O
31;and;3042;O
32;systemic;3042;O
33;incompetence;3042;O
34;.;3042;O
;;;
0;For;3043;O
1;example;3043;O
2;,;3043;O
3;prior;3043;O
4;to;3043;O
5;Kim;3043;O
6;Jong;3043;O
7;Il;3043;O
8;'s;3043;O
9;death;3043;O
10;in;3043;O
11;2011;3043;O
12;,;3043;O
13;North;3043;O
14;Korean;3043;O
15;media;3043;O
16;altered;3043;O
17;photos;3043;O
18;of;3043;O
19;their;3043;O
20;'';3043;O
21;Dear;3043;O
22;Leader;3043;O
23;'';3043;O
24;to;3043;O
25;make;3043;O
26;him;3043;O
27;appear;3043;O
28;younger;3043;O
29;and;3043;O
30;healthier;3043;O
31;than;3043;O
32;he;3043;O
33;really;3043;O
34;was;3043;O
35;.;3043;O
;;;
0;This;3044;O
1;became;3044;O
2;obvious;3044;O
3;when;3044;O
4;the;3044;O
5;altered;3044;O
6;photos;3044;O
7;were;3044;O
8;compared;3044;O
9;to;3044;O
10;those;3044;O
11;taken;3044;O
12;by;3044;O
13;Western;3044;O
14;media;3044;O
15;around;3044;O
16;the;3044;O
17;same;3044;O
18;time;3044;O
19;.;3044;O
;;;
0;According;3045;O
1;to;3045;O
2;Dr.;3045;O
3;Andrei;3045;O
4;Lankov;3045;O
5;,;3045;O
6;'';3045;O
7;North;3045;O
8;Koreans;3045;O
9;now;3045;O
10;have;3045;O
11;a;3045;O
12;much;3045;O
13;better;3045;O
14;understanding;3045;O
15;of;3045;O
16;what;3045;O
17;is;3045;O
18;going;3045;O
19;on;3045;O
20;in;3045;O
21;the;3045;O
22;outside;3045;O
23;than;3045;O
24;they;3045;O
25;did;3045;O
26;before;3045;O
27;.;3045;O
;;;
0;This;3046;O
1;is;3046;O
2;largely;3046;O
3;thanks;3046;O
4;to;3046;O
5;the;3046;O
6;spread;3046;O
7;of;3046;O
8;DVDs;3046;O
9;and;3046;O
10;video;3046;O
11;content;3046;O
12;in;3046;O
13;the;3046;O
14;country;3046;O
15;,;3046;O
16;but;3046;O
17;also;3046;O
18;because;3046;O
19;some;3046;O
20;of;3046;O
21;them;3046;O
22;have;3046;O
23;been;3046;O
24;to;3046;O
25;China;3046;O
26;and;3046;O
27;talk;3046;O
28;about;3046;O
29;what;3046;O
30;they;3046;O
31;have;3046;O
32;seen…many;3046;O
33;[;3046;O
34;of;3046;O
35;];3046;O
36;them;3046;O
37;sincerely;3046;O
38;believe;3046;O
39;that;3046;O
40;the;3046;O
41;United;3046;O
42;States;3046;O
43;remains;3046;O
44;ready;3046;O
45;to;3046;O
46;attack;3046;O
47;at;3046;O
48;any;3046;O
49;moment;3046;O
50;and;3046;O
51;that;3046;O
52;Japan;3046;O
53;is;3046;O
54;an;3046;O
55;incurably;3046;O
56;aggressive;3046;O
57;place…nearly;3046;O
58;all;3046;O
59;of;3046;O
60;them;3046;O
61;swallow;3046;O
62;the;3046;O
63;official;3046;O
64;propaganda;3046;O
65;myths;3046;O
66;about;3046;O
67;the;3046;O
68;Korean;3046;O
69;War;3046;O
70;being;3046;O
71;started;3046;O
72;by;3046;O
73;the;3046;O
74;'American;3046;O
75;Imperialists';3046;O
76;who;3046;O
77;invaded;3046;O
78;them;3046;O
79;.;3046;O
;;;
0;Hence;3047;O
1;,;3047;O
2;they;3047;O
3;see;3047;O
4;the;3047;O
5;outside;3047;O
6;world;3047;O
7;as;3047;O
8;an;3047;O
9;inherently;3047;O
10;dangerous;3047;O
11;place;3047;O
12;.;3047;O
;;;
0;'';3048;O
1;Some;3048;O
2;human;3048;O
3;rights;3048;O
4;groups;3048;O
5;seek;3048;O
6;to;3048;O
7;reach;3048;O
8;out;3048;O
9;to;3048;O
10;North;3048;O
11;Korean;3048;O
12;citizens;3048;O
13;and;3048;O
14;break;3048;O
15;them;3048;O
16;from;3048;O
17;this;3048;O
18;isolation;3048;O
19;.;3048;O
;;;
0;In;3049;O
1;August;3049;O
2;2014;3049;O
3;,;3049;O
4;the;3049;O
5;New;3049;O
6;York-based;3049;O
7;charity;3049;O
8;Human;3049;O
9;Rights;3049;O
10;Foundation;3049;O
11;sponsored;3049;O
12;a;3049;O
13;hackathon;3049;O
14;in;3049;O
15;San;3049;O
16;Francisco;3049;O
17;called;3049;O
18;'';3049;O
19;Hack;3049;O
20;North;3049;O
21;Korea;3049;O
22;'';3049;O
23;to;3049;O
24;find;3049;O
25;new;3049;O
26;ways;3049;O
27;to;3049;O
28;get;3049;O
29;information;3049;O
30;in;3049;O
31;,;3049;O
32;out;3049;O
33;,;3049;O
34;and;3049;O
35;around;3049;O
36;North;3049;O
37;Korea;3049;O
38;.;3049;O
;;;
0;The;3050;O
1;event;3050;O
2;brought;3050;O
3;together;3050;O
4;many;3050;O
5;programmers;3050;O
6;,;3050;O
7;human;3050;O
8;rights;3050;O
9;campaigners;3050;O
10;,;3050;O
11;and;3050;O
12;defectors;3050;O
13;.;3050;O
;;;
0;North;3051;O
1;Korea;3051;O
2;even;3051;O
3;uses;3051;O
4;'';3051;O
5;trolling;3051;O
6;'';3051;O
7;as;3051;O
8;a;3051;O
9;PSYOP;3051;O
10;tactic;3051;O
11;.;3051;O
;;;
0;On;3052;O
1;the;3052;O
2;Internet;3052;O
3;,;3052;O
4;'';3052;O
5;trolls;3052;O
6;'';3052;O
7;are;3052;O
8;users;3052;O
9;who;3052;O
10;post;3052;O
11;messages;3052;O
12;that;3052;O
13;are;3052;O
14;often;3052;O
15;crass;3052;O
16;,;3052;O
17;controversial;3052;O
18;,;3052;O
19;inflammatory;3052;O
20;,;3052;O
21;or;3052;O
22;offensive;3052;O
23;,;3052;O
24;in;3052;O
25;order;3052;O
26;to;3052;O
27;evoke;3052;O
28;a;3052;O
29;strong;3052;O
30;reaction;3052;O
31;or;3052;O
32;influence;3052;O
33;a;3052;O
34;reader;3052;O
35;'s;3052;O
36;opinion;3052;O
37;.;3052;O
;;;
0;Often;3053;O
1;,;3053;O
2;the;3053;O
3;motivation;3053;O
4;for;3053;O
5;trolling;3053;O
6;is;3053;O
7;simply;3053;O
8;for;3053;O
9;the;3053;O
10;troll;3053;O
11;'s;3053;O
12;enjoyment;3053;O
13;.;3053;O
;;;
0;The;3054;O
1;rude;3054;O
2;and;3054;O
3;offensive;3054;O
4;trolling;3054;O
5;tactics;3054;O
6;are;3054;O
7;in;3054;O
8;stark;3054;O
9;contrast;3054;O
10;to;3054;O
11;traditional;3054;O
12;forms;3054;O
13;of;3054;O
14;persuasive;3054;O
15;rhetoric;3054;O
16;.;3054;O
;;;
0;However;3055;O
1;,;3055;O
2;North;3055;O
3;Korea;3055;O
4;reportedly;3055;O
5;utilizes;3055;O
6;over;3055;O
7;200;3055;O
8;military;3055;O
9;intelligence;3055;O
10;operatives;3055;O
11;to;3055;O
12;troll;3055;O
13;South;3055;O
14;Korean;3055;O
15;message;3055;O
16;boards;3055;O
17;and;3055;O
18;social;3055;O
19;media;3055;O
20;pages;3055;O
21;with;3055;O
22;pro-North;3055;O
23;Korean;3055;O
24;sentiments.;3055;O
25;<;3055;O
26;/fn;3055;O
27;>;3055;O
28;Matt;3055;O
29;Rhoades;3055;O
30;,;3055;O
31;director;3055;O
32;of;3055;O
33;the;3055;O
34;cyberspace;3055;O
35;and;3055;O
36;security;3055;O
37;program;3055;O
38;at;3055;O
39;the;3055;O
40;Truman;3055;O
41;National;3055;O
42;Security;3055;O
43;Project;3055;O
44;,;3055;O
45;said;3055;O
46;,;3055;O
47;'';3055;O
48;North;3055;O
49;Korea;3055;O
50;'s;3055;O
51;cyber-development;3055;O
52;is;3055;O
53;almost;3055;O
54;just;3055;O
55;a;3055;O
56;new;3055;O
57;harassment;3055;O
58;mechanism;3055;O
59;for;3055;O
60;them;3055;O
61;,;3055;O
62;a;3055;O
63;low-cost;3055;O
64;,;3055;O
65;asymmetric;3055;O
66;method;3055;O
67;to;3055;O
68;harass;3055;O
69;its;3055;O
70;neighbor;3055;O
71;in;3055;O
72;the;3055;O
73;south…;3055;O
74;'';3055;O
75;Leveraging;3055;O
76;the;3055;O
77;cyber;3055;O
78;and;3055;O
79;intelligence;3055;O
80;resources;3055;O
81;noted;3055;O
82;above;3055;O
83;,;3055;O
84;North;3055;O
85;Korea;3055;O
86;'s;3055;O
87;psychological;3055;O
88;operations;3055;O
89;serve;3055;O
90;an;3055;O
91;important;3055;O
92;strategic;3055;O
93;role;3055;O
94;.;3055;O
;;;
0;The;3056;O
1;ability;3056;O
2;to;3056;O
3;influence;3056;O
4;outsiders;3056;O
5;,;3056;O
6;while;3056;O
7;effectively;3056;O
8;isolating;3056;O
9;its;3056;O
10;own;3056;O
11;population;3056;O
12;from;3056;O
13;most;3056;O
14;outside;3056;O
15;influence;3056;O
16;,;3056;O
17;allows;3056;O
18;North;3056;O
19;Korea;3056;O
20;to;3056;O
21;remain;3056;O
22;an;3056;O
23;enigma;3056;O
24;.;3056;O
;;;
0;Additionally;3057;O
1;,;3057;O
2;in;3057;O
3;line;3057;O
4;with;3057;O
5;its;3057;O
6;PSYOP;3057;O
7;tactics;3057;O
8;,;3057;O
9;North;3057;O
10;Korea;3057;O
11;may;3057;O
12;strategically;3057;O
13;take;3057;O
14;credit;3057;O
15;for;3057;O
16;cyber;3057;O
17;attacks;3057;O
18;that;3057;O
19;were;3057;O
20;,;3057;O
21;in;3057;O
22;reality;3057;O
23;,;3057;O
24;launched;3057;O
25;by;3057;O
26;another;3057;O
27;entity;3057;O
28;.;3057;O
;;;
0;Whether;3058;O
1;the;3058;O
2;targeted;3058;O
3;entity;3058;O
4;blames;3058;O
5;North;3058;O
6;Korea;3058;O
7;for;3058;O
8;the;3058;O
9;attacks;3058;O
10;,;3058;O
11;or;3058;O
12;the;3058;O
13;regime;3058;O
14;simply;3058;O
15;takes;3058;O
16;credit;3058;O
17;for;3058;O
18;an;3058;O
19;attack;3058;O
20;that;3058;O
21;has;3058;O
22;not;3058;O
23;yet;3058;O
24;been;3058;O
25;attributed;3058;O
26;,;3058;O
27;several;3058;O
28;PSYOP;3058;O
29;goals;3058;O
30;can;3058;O
31;come;3058;O
32;into;3058;O
33;play;3058;O
34;.;3058;O
;;;
0;First;3059;O
1;,;3059;O
2;to;3059;O
3;claim;3059;O
4;credit;3059;O
5;for;3059;O
6;an;3059;O
7;attack;3059;O
8;amplifies;3059;O
9;the;3059;O
10;impact;3059;O
11;of;3059;O
12;a;3059;O
13;show;3059;O
14;of;3059;O
15;force;3059;O
16;,;3059;O
17;particularly;3059;O
18;if;3059;O
19;South;3059;O
20;Korea;3059;O
21;is;3059;O
22;the;3059;O
23;target;3059;O
24;.;3059;O
;;;
0;This;3060;O
1;tactic;3060;O
2;can;3060;O
3;be;3060;O
4;used;3060;O
5;to;3060;O
6;stir;3060;O
7;sentiments;3060;O
8;in;3060;O
9;order;3060;O
10;to;3060;O
11;provoke;3060;O
12;a;3060;O
13;reaction;3060;O
14;.;3060;O
;;;
0;Second;3061;O
1;,;3061;O
2;North;3061;O
3;Korea;3061;O
4;may;3061;O
5;lay;3061;O
6;claim;3061;O
7;to;3061;O
8;responsibility;3061;O
9;for;3061;O
10;an;3061;O
11;attack;3061;O
12;that;3061;O
13;exceeds;3061;O
14;its;3061;O
15;capabilities;3061;O
16;in;3061;O
17;order;3061;O
18;to;3061;O
19;seem;3061;O
20;more;3061;O
21;technologically;3061;O
22;advanced;3061;O
23;and;3061;O
24;more;3061;O
25;capable;3061;O
26;.;3061;O
;;;
0;Third;3062;O
1;,;3062;O
2;any;3062;O
3;success;3062;O
4;,;3062;O
5;or;3062;O
6;the;3062;O
7;appearance;3062;O
8;thereof;3062;O
9;,;3062;O
10;enforces;3062;O
11;the;3062;O
12;juche;3062;O
13;ideal;3062;O
14;of;3062;O
15;regime;3062;O
16;self-sufficiency;3062;O
17;.;3062;O
;;;
0;Finally;3063;O
1;,;3063;O
2;North;3063;O
3;Korea;3063;O
4;may;3063;O
5;act;3063;O
6;as;3063;O
7;a;3063;O
8;scapegoat;3063;O
9;and;3063;O
10;claim;3063;O
11;credit;3063;O
12;for;3063;O
13;a;3063;O
14;cyber;3063;O
15;attack;3063;O
16;of;3063;O
17;an;3063;O
18;ally;3063;O
19;such;3063;O
20;as;3063;O
21;China;3063;O
22;so;3063;O
23;the;3063;O
24;attack;3063;O
25;is;3063;O
26;not;3063;O
27;attributed;3063;O
28;to;3063;O
29;the;3063;O
30;real;3063;O
31;actors;3063;O
32;.;3063;O
;;;
0;North;3064;O
1;Korea;3064;O
2;reportedly;3064;O
3;has;3064;O
4;the;3064;O
5;electronic;3064;O
6;warfare;3064;O
7;capabilities;3064;O
8;to;3064;O
9;jam;3064;O
10;GPS;3064;O
11;and;3064;O
12;to;3064;O
13;inject;3064;O
14;FALSE;3064;O
15;GPS;3064;O
16;coordinates;3064;O
17;.;3064;O
;;;
0;North;3065;O
1;Korea;3065;O
2;demonstrated;3065;O
3;these;3065;O
4;capabilities;3065;O
5;in;3065;O
6;March;3065;O
7;2011;3065;O
8;by;3065;O
9;jamming;3065;O
10;South;3065;O
11;Korea;3065;O
12;'s;3065;O
13;GPS;3065;O
14;signals;3065;O
15;during;3065;O
16;a;3065;O
17;joint;3065;O
18;U.S.-South;3065;O
19;Korea;3065;O
20;military;3065;O
21;exercise;3065;O
22;.;3065;O
;;;
0;North;3066;O
1;Korea;3066;O
2;has;3066;O
3;the;3066;O
4;capability;3066;O
5;to;3066;O
6;create;3066;O
7;an;3066;O
8;EMP;3066;O
9;.;3066;O
;;;
0;An;3067;O
1;EMP;3067;O
2;is;3067;O
3;a;3067;O
4;sudden;3067;O
5;,;3067;O
6;extreme;3067;O
7;outburst;3067;O
8;of;3067;O
9;atmospheric;3067;O
10;electricity;3067;O
11;creating;3067;O
12;an;3067;O
13;intense;3067;O
14;magnetic;3067;O
15;field;3067;O
16;that;3067;O
17;can;3067;O
18;burn;3067;O
19;out;3067;O
20;electrical;3067;O
21;equipment;3067;O
22;.;3067;O
;;;
0;A;3068;O
1;report;3068;O
2;from;3068;O
3;the;3068;O
4;U.S.;3068;O
5;Department;3068;O
6;of;3068;O
7;Homeland;3068;O
8;Security;3068;O
9;(;3068;O
10;DHS;3068;O
11;);3068;O
12;noted;3068;O
13;North;3068;O
14;Korea;3068;O
15;'s;3068;O
16;ability;3068;O
17;to;3068;O
18;deliver;3068;O
19;a;3068;O
20;nuclear;3068;O
21;warhead;3068;O
22;as;3068;O
23;a;3068;O
24;satellite;3068;O
25;over;3068;O
26;the;3068;O
27;South;3068;O
28;Pole;3068;O
29;,;3068;O
30;effectively;3068;O
31;creating;3068;O
32;the;3068;O
33;burst;3068;O
34;needed;3068;O
35;to;3068;O
36;deliver;3068;O
37;an;3068;O
38;EMP;3068;O
39;targeting;3068;O
40;the;3068;O
41;United;3068;O
42;States;3068;O
43;.;3068;O
;;;
0;An;3069;O
1;EMP;3069;O
2;could;3069;O
3;effectively;3069;O
4;disrupt;3069;O
5;electronic;3069;O
6;communications;3069;O
7;including;3069;O
8;critical;3069;O
9;infrastructure;3069;O
10;components;3069;O
11;such;3069;O
12;as;3069;O
13;telecommunications;3069;O
14;,;3069;O
15;financial;3069;O
16;institutions;3069;O
17;,;3069;O
18;the;3069;O
19;energy;3069;O
20;sector;3069;O
21;,;3069;O
22;transportation;3069;O
23;,;3069;O
24;food;3069;O
25;and;3069;O
26;water;3069;O
27;delivery;3069;O
28;,;3069;O
29;emergency;3069;O
30;services;3069;O
31;,;3069;O
32;and;3069;O
33;space;3069;O
34;systems;3069;O
35;.;3069;O
;;;
0;North;3070;O
1;Korea;3070;O
2;reportedly;3070;O
3;acquired;3070;O
4;its;3070;O
5;EMP;3070;O
6;technology;3070;O
7;from;3070;O
8;Russia;3070;O
9;.;3070;O
;;;
0;North;3071;O
1;Korea;3071;O
2;also;3071;O
3;has;3071;O
4;a;3071;O
5;drone;3071;O
6;program;3071;O
7;.;3071;O
;;;
0;The;3072;O
1;regime;3072;O
2;reportedly;3072;O
3;acquired;3072;O
4;its;3072;O
5;first;3072;O
6;drones;3072;O
7;in;3072;O
8;the;3072;O
9;late;3072;O
10;1980;3072;O
11;'s;3072;O
12;or;3072;O
13;early;3072;O
14;1990;3072;O
15;'s;3072;O
16;.;3072;O
;;;
0;The;3073;O
1;regime;3073;O
2;'s;3073;O
3;drones;3073;O
4;are;3073;O
5;complimentary;3073;O
6;to;3073;O
7;its;3073;O
8;intelligence;3073;O
9;program;3073;O
10;and;3073;O
11;are;3073;O
12;primarily;3073;O
13;used;3073;O
14;for;3073;O
15;surveillance;3073;O
16;.;3073;O
;;;
0;In;3074;O
1;early;3074;O
2;2014;3074;O
3;a;3074;O
4;North;3074;O
5;Korean;3074;O
6;drone;3074;O
7;crashed;3074;O
8;south;3074;O
9;of;3074;O
10;the;3074;O
11;38th;3074;O
12;parallel;3074;O
13;,;3074;O
14;the;3074;O
15;line;3074;O
16;dividing;3074;O
17;North;3074;O
18;Korea;3074;O
19;from;3074;O
20;the;3074;O
21;south;3074;O
22;.;3074;O
;;;
0;While;3075;O
1;early;3075;O
2;reports;3075;O
3;noted;3075;O
4;that;3075;O
5;the;3075;O
6;drones;3075;O
7;appeared;3075;O
8;similar;3075;O
9;to;3075;O
10;those;3075;O
11;manufactured;3075;O
12;by;3075;O
13;Chinese;3075;O
14;company;3075;O
15;Tauyuan;3075;O
16;Navigation;3075;O
17;Friend;3075;O
18;Aviation;3075;O
19;Technology;3075;O
20;,;3075;O
21;the;3075;O
22;company;3075;O
23;denied;3075;O
24;involvement;3075;O
25;.;3075;O
;;;
0;Stressing;3076;O
1;the;3076;O
2;importance;3076;O
3;of;3076;O
4;the;3076;O
5;regime;3076;O
6;'s;3076;O
7;electronic;3076;O
8;warfare;3076;O
9;capabilities;3076;O
10;,;3076;O
11;in;3076;O
12;1999;3076;O
13;former;3076;O
14;regime;3076;O
15;leader;3076;O
16;Kim;3076;O
17;Jong;3076;O
18;Il;3076;O
19;said;3076;O
